user_id,variant,installed,signup,activated,purchase
4376,A,1,0,0,0
4377,A,1,0,0,0
4378,B,1,1,1,0
4379,A,1,1,1,0
4380,A,1,0,0,0
4381,B,1,0,0,0
4382,A,1,0,0,0
4383,A,1,0,0,0
4384,B,1,1,1,0
4385,A,1,1,0,0
4386,A,1,1,1,0
4387,A,1,0,0,0
4388,A,1,0,0,0
4389,A,1,0,0,0
4390,B,1,1,1,0
4391,B,1,1,0,0
4392,B,1,0,0,0
4393,B,1,0,0,0
4394,B,1,1,1,1
4395,B,1,1,1,1
4396,A,1,1,1,0
4397,B,1,0,0,0
4398,B,1,1,0,0
4399,A,1,0,0,0
4400,A,1,0,0,0
4401,B,1,1,1,0
4402,A,1,0,0,0
4403,B,1,1,0,0
4404,A,1,1,1,0
4405,B,1,1,0,0
4406,A,1,0,0,0
4407,A,1,0,0,0
4408,B,1,0,0,0
4409,B,1,0,0,0
4410,B,1,1,1,0
4411,B,1,1,0,0
4412,B,1,0,0,0
4413,A,1,0,0,0
4414,B,1,1,0,0
4415,B,1,1,0,0
4416,A,1,0,0,0
4417,A,1,0,0,0
4418,B,1,0,0,0
4419,A,1,1,1,1
4420,A,1,0,0,0
4421,B,1,0,0,0
4422,A,1,0,0,0
4423,A,1,0,0,0
4424,B,1,1,0,0
4425,B,1,0,0,0
4426,A,1,0,0,0
4427,A,1,0,0,0
4428,B,1,0,0,0
4429,A,1,1,1,0
4430,A,1,1,1,1
4431,A,1,0,0,0
4432,B,1,1,1,0
4433,A,1,0,0,0
4434,A,1,0,0,0
4435,B,1,0,0,0
4436,A,1,0,0,0
4437,A,1,0,0,0
4438,B,1,0,0,0
4439,B,1,1,1,1
4440,B,1,1,1,0
4441,B,1,0,0,0
4442,A,1,1,1,0
4443,A,1,1,1,0
4444,B,1,1,0,0
4445,B,1,1,0,0
4446,A,1,1,0,0
4447,B,1,1,1,1
4448,A,1,0,0,0
4449,B,1,0,0,0
4450,A,1,0,0,0
4451,B,1,0,0,0
4452,B,1,1,1,0
4453,A,1,0,0,0
4454,B,1,1,0,0
4455,A,1,1,0,0
4456,A,1,0,0,0
4457,A,1,1,0,0
4458,A,1,1,0,0
4459,A,1,1,1,1
4460,B,1,0,0,0
4461,B,1,1,0,0
4462,A,1,0,0,0
4463,B,1,0,0,0
4464,A,1,1,1,0
4465,B,1,1,1,1
4466,B,1,1,1,0
4467,B,1,0,0,0
4468,B,1,1,1,0
4469,A,1,1,1,1
4470,A,1,0,0,0
4471,B,1,1,1,0
4472,B,1,0,0,0
4473,A,1,0,0,0
4474,B,1,1,1,1
4475,A,1,1,1,0
4476,A,1,0,0,0
4477,A,1,1,1,0
4478,B,1,0,0,0
4479,A,1,1,1,0
4480,B,1,1,1,0
4481,A,1,0,0,0
4482,B,1,1,1,0
4483,B,1,0,0,0
4484,B,1,0,0,0
4485,A,1,1,1,0
4486,A,1,0,0,0
4487,B,1,1,1,0
4488,B,1,1,1,0
4489,B,1,1,0,0
4490,A,1,0,0,0
4491,A,1,1,1,0
4492,A,1,0,0,0
4493,A,1,0,0,0
4494,B,1,1,1,0
4495,B,1,0,0,0
4496,A,1,1,1,0
4497,A,1,1,0,0
4498,B,1,0,0,0
4499,A,1,0,0,0
4500,A,1,1,1,0
4501,A,1,0,0,0
4502,A,1,0,0,0
4503,A,1,1,1,1
4504,A,1,1,0,0
4505,B,1,1,1,1
4506,A,1,0,0,0
4507,A,1,1,1,0
4508,B,1,1,0,0
4509,B,1,1,1,1
4510,B,1,1,0,0
4511,A,1,0,0,0
4512,B,1,0,0,0
4513,A,1,0,0,0
4514,A,1,0,0,0
4515,A,1,1,1,0
4516,B,1,0,0,0
4517,B,1,1,1,0
4518,B,1,1,0,0
4519,B,1,1,1,1
4520,B,1,0,0,0
4521,A,1,1,1,0
4522,A,1,1,1,0
4523,A,1,1,0,0
4524,A,1,1,0,0
4525,B,1,0,0,0
4526,B,1,1,1,0
4527,A,1,0,0,0
4528,B,1,0,0,0
4529,B,1,1,1,0
4530,A,1,0,0,0
4531,A,1,1,1,0
4532,B,1,1,1,0
4533,B,1,1,0,0
4534,A,1,1,1,1
4535,A,1,0,0,0
4536,A,1,1,1,1
4537,B,1,1,1,0
4538,A,1,0,0,0
4539,A,1,1,1,1
4540,B,1,0,0,0
4541,B,1,0,0,0
4542,B,1,1,1,0
4543,B,1,0,0,0
4544,B,1,1,1,1
4545,A,1,1,0,0
4546,A,1,0,0,0
4547,B,1,0,0,0
4548,B,1,1,0,0
4549,B,1,1,0,0
4550,B,1,1,1,0
4551,B,1,0,0,0
4552,A,1,1,1,0
4553,A,1,1,0,0
4554,A,1,0,0,0
4555,A,1,0,0,0
4556,B,1,1,1,0
4557,A,1,1,0,0
4558,B,1,1,1,1
4559,B,1,0,0,0
4560,B,1,0,0,0
4561,A,1,1,0,0
4562,B,1,1,0,0
4563,A,1,1,1,1
4564,A,1,1,1,0
4565,B,1,1,0,0
4566,B,1,0,0,0
4567,B,1,1,1,0
4568,A,1,0,0,0
4569,B,1,1,0,0
4570,A,1,0,0,0
4571,B,1,1,1,0
4572,B,1,1,1,0
4573,A,1,1,1,0
4574,A,1,0,0,0
4575,A,1,1,1,0
4576,A,1,0,0,0
4577,A,1,1,1,0
4578,A,1,1,1,0
4579,B,1,1,1,1
4580,B,1,0,0,0
4581,A,1,0,0,0
4582,B,1,0,0,0
4583,A,1,0,0,0
4584,B,1,1,1,1
4585,B,1,0,0,0
4586,A,1,0,0,0
4587,A,1,1,1,1
4588,A,1,1,1,0
4589,B,1,1,1,0
4590,A,1,0,0,0
4591,B,1,1,1,0
4592,A,1,1,1,0
4593,B,1,0,0,0
4594,B,1,1,0,0
4595,A,1,0,0,0
4596,B,1,1,1,1
4597,B,1,0,0,0
4598,A,1,0,0,0
4599,B,1,1,0,0
4600,A,1,1,0,0
4601,A,1,0,0,0
4602,A,1,0,0,0
4603,A,1,1,0,0
4604,B,1,0,0,0
4605,B,1,1,1,0
4606,B,1,1,0,0
4607,A,1,0,0,0
4608,B,1,1,1,1
4609,B,1,0,0,0
4610,A,1,0,0,0
4611,A,1,1,1,1
4612,B,1,0,0,0
4613,A,1,0,0,0
4614,A,1,0,0,0
4615,A,1,1,0,0
4616,A,1,1,1,0
4617,B,1,0,0,0
4618,A,1,0,0,0
4619,A,1,1,0,0
4620,A,1,1,0,0
4621,A,1,1,1,0
4622,A,1,0,0,0
4623,A,1,1,1,0
4624,A,1,1,0,0
4625,A,1,0,0,0
4626,B,1,1,0,0
4627,A,1,0,0,0
4628,B,1,1,0,0
4629,A,1,0,0,0
4630,A,1,1,1,1
4631,A,1,0,0,0
4632,A,1,0,0,0
4633,B,1,0,0,0
4634,A,1,0,0,0
4635,A,1,0,0,0
4636,B,1,0,0,0
4637,B,1,0,0,0
4638,A,1,1,1,0
4639,B,1,0,0,0
4640,B,1,1,0,0
4641,B,1,0,0,0
4642,A,1,0,0,0
4643,A,1,1,0,0
4644,A,1,0,0,0
4645,B,1,0,0,0
4646,A,1,1,1,0
4647,B,1,0,0,0
4648,A,1,0,0,0
4649,A,1,0,0,0
4650,B,1,0,0,0
4651,A,1,1,1,0
4652,B,1,1,1,0
4653,B,1,0,0,0
4654,A,1,1,0,0
4655,B,1,1,1,1
4656,A,1,1,1,0
4657,A,1,1,1,1
4658,B,1,1,1,0
4659,A,1,0,0,0
4660,B,1,1,1,0
4661,A,1,1,1,0
4662,A,1,0,0,0
4663,A,1,1,1,0
4664,A,1,1,1,1
4665,A,1,1,1,1
4666,B,1,1,1,1
4667,B,1,0,0,0
4668,B,1,1,0,0
4669,B,1,1,1,1
4670,B,1,1,1,0
4671,B,1,1,1,0
4672,A,1,1,0,0
4673,A,1,0,0,0
4674,B,1,0,0,0
4675,B,1,1,0,0
4676,A,1,0,0,0
4677,A,1,1,1,0
4678,A,1,1,1,0
4679,B,1,1,1,1
4680,B,1,1,1,1
4681,B,1,1,1,1
4682,A,1,0,0,0
4683,A,1,1,1,0
4684,B,1,0,0,0
4685,B,1,1,1,0
4686,A,1,1,0,0
4687,A,1,1,0,0
4688,A,1,0,0,0
4689,A,1,1,1,0
4690,B,1,0,0,0
4691,A,1,1,1,0
4692,A,1,0,0,0
4693,A,1,1,0,0
4694,B,1,1,1,0
4695,B,1,0,0,0
4696,A,1,1,1,0
4697,A,1,0,0,0
4698,A,1,1,1,0
4699,B,1,0,0,0
4700,B,1,0,0,0
4701,B,1,1,1,0
4702,A,1,0,0,0
4703,B,1,1,1,0
4704,A,1,0,0,0
4705,A,1,1,1,0
4706,A,1,0,0,0
4707,B,1,1,0,0
4708,A,1,0,0,0
4709,B,1,1,1,1
4710,B,1,0,0,0
4711,A,1,0,0,0
4712,A,1,0,0,0
4713,B,1,1,0,0
4714,A,1,1,0,0
4715,B,1,1,1,0
4716,A,1,1,1,0
4717,B,1,1,1,0
4718,B,1,0,0,0
4719,B,1,0,0,0
4720,B,1,0,0,0
4721,A,1,1,1,0
4722,A,1,0,0,0
4723,B,1,1,1,1
4724,B,1,1,1,0
4725,A,1,1,0,0
4726,A,1,1,1,0
4727,A,1,1,1,0
4728,A,1,0,0,0
4729,A,1,1,1,0
4730,A,1,0,0,0
4731,B,1,1,1,0
4732,A,1,0,0,0
4733,A,1,0,0,0
4734,B,1,1,1,1
4735,A,1,0,0,0
4736,A,1,0,0,0
4737,A,1,1,0,0
4738,A,1,1,0,0
4739,A,1,1,1,1
4740,B,1,1,0,0
4741,A,1,1,1,0
4742,B,1,0,0,0
4743,B,1,1,0,0
4744,A,1,1,0,0
4745,B,1,1,1,0
4746,A,1,0,0,0
4747,B,1,0,0,0
4748,B,1,0,0,0
4749,A,1,0,0,0
4750,A,1,1,0,0
4751,A,1,1,0,0
4752,A,1,1,0,0
4753,A,1,0,0,0
4754,B,1,0,0,0
4755,B,1,1,0,0
4756,B,1,1,1,1
4757,B,1,1,1,0
4758,B,1,1,1,1
4759,B,1,0,0,0
4760,B,1,1,0,0
4761,A,1,0,0,0
4762,A,1,0,0,0
4763,B,1,0,0,0
4764,B,1,1,1,0
4765,A,1,1,0,0
4766,A,1,0,0,0
4767,A,1,0,0,0
4768,A,1,0,0,0
4769,B,1,1,1,0
4770,A,1,0,0,0
4771,B,1,1,0,0
4772,B,1,0,0,0
4773,B,1,0,0,0
4774,A,1,0,0,0
4775,A,1,0,0,0
4776,B,1,0,0,0
4777,B,1,1,0,0
4778,B,1,1,1,1
4779,A,1,1,0,0
4780,B,1,0,0,0
4781,A,1,1,1,0
4782,B,1,1,0,0
4783,B,1,1,1,0
4784,B,1,0,0,0
4785,A,1,0,0,0
4786,A,1,1,0,0
4787,B,1,1,0,0
4788,A,1,0,0,0
4789,B,1,0,0,0
4790,A,1,1,1,0
4791,A,1,1,1,0
4792,A,1,0,0,0
4793,B,1,1,0,0
4794,A,1,0,0,0
4795,A,1,0,0,0
4796,B,1,0,0,0
4797,B,1,1,1,1
4798,B,1,1,1,1
4799,B,1,1,1,0
4800,A,1,1,1,1
4801,A,1,0,0,0
4802,A,1,0,0,0
4803,A,1,0,0,0
4804,A,1,1,1,0
4805,B,1,1,0,0
4806,A,1,1,1,0
4807,A,1,1,1,0
4808,A,1,0,0,0
4809,B,1,0,0,0
4810,B,1,1,0,0
4811,A,1,1,1,0
4812,B,1,1,0,0
4813,B,1,1,1,1
4814,B,1,1,1,0
4815,B,1,1,0,0
4816,B,1,0,0,0
4817,B,1,1,1,0
4818,B,1,0,0,0
4819,A,1,0,0,0
4820,A,1,1,0,0
4821,B,1,1,1,0
4822,A,1,1,0,0
4823,A,1,0,0,0
4824,B,1,0,0,0
4825,A,1,0,0,0
4826,B,1,1,0,0
4827,B,1,1,0,0
4828,B,1,0,0,0
4829,A,1,0,0,0
4830,A,1,1,1,0
4831,A,1,0,0,0
4832,A,1,1,0,0
4833,B,1,0,0,0
4834,B,1,1,0,0
4835,A,1,0,0,0
4836,B,1,1,1,1
4837,B,1,1,1,0
4838,A,1,0,0,0
4839,B,1,0,0,0
4840,A,1,1,1,0
4841,B,1,0,0,0
4842,A,1,0,0,0
4843,B,1,0,0,0
4844,B,1,1,0,0
4845,A,1,1,1,0
4846,A,1,0,0,0
4847,A,1,0,0,0
4848,A,1,0,0,0
4849,B,1,0,0,0
4850,B,1,0,0,0
4851,A,1,0,0,0
4852,B,1,1,0,0
4853,A,1,0,0,0
4854,A,1,1,1,0
4855,B,1,1,1,0
4856,B,1,0,0,0
4857,A,1,1,0,0
4858,A,1,1,0,0
4859,A,1,0,0,0
4860,B,1,0,0,0
4861,B,1,0,0,0
4862,B,1,1,1,0
4863,B,1,1,1,1
4864,A,1,1,1,0
4865,A,1,0,0,0
4866,A,1,0,0,0
4867,A,1,0,0,0
4868,A,1,1,1,1
4869,A,1,0,0,0
4870,B,1,0,0,0
4871,B,1,0,0,0
4872,A,1,1,1,0
4873,A,1,0,0,0
4874,B,1,0,0,0
4875,B,1,1,0,0
4876,B,1,1,0,0
4877,B,1,1,1,0
4878,A,1,0,0,0
4879,A,1,1,1,1
4880,A,1,0,0,0
4881,A,1,0,0,0
4882,A,1,0,0,0
4883,B,1,0,0,0
4884,A,1,1,1,0
4885,B,1,0,0,0
4886,A,1,0,0,0
4887,A,1,0,0,0
4888,A,1,1,1,0
4889,A,1,0,0,0
4890,A,1,0,0,0
4891,B,1,0,0,0
4892,B,1,1,0,0
4893,B,1,0,0,0
4894,A,1,1,0,0
4895,A,1,0,0,0
4896,B,1,1,1,1
4897,A,1,0,0,0
4898,A,1,1,1,0
4899,B,1,0,0,0
4900,A,1,0,0,0
4901,B,1,1,0,0
4902,A,1,1,1,1
4903,B,1,1,1,0
4904,A,1,0,0,0
4905,A,1,0,0,0
4906,B,1,1,1,0
4907,A,1,1,1,0
4908,A,1,1,1,0
4909,B,1,1,0,0
4910,A,1,1,0,0
4911,B,1,1,0,0
4912,A,1,0,0,0
4913,A,1,0,0,0
4914,A,1,1,0,0
4915,A,1,0,0,0
4916,B,1,1,1,1
4917,A,1,0,0,0
4918,B,1,1,1,0
4919,A,1,0,0,0
4920,A,1,1,1,0
4921,A,1,0,0,0
4922,A,1,1,1,0
4923,B,1,1,1,0
4924,B,1,1,1,1
4925,B,1,1,0,0
4926,B,1,1,0,0
4927,A,1,0,0,0
4928,B,1,1,1,0
4929,B,1,0,0,0
4930,A,1,1,1,0
4931,A,1,0,0,0
4932,A,1,0,0,0
4933,A,1,0,0,0
4934,B,1,1,1,0
4935,B,1,1,1,0
4936,A,1,1,0,0
4937,A,1,0,0,0
4938,A,1,0,0,0
4939,B,1,1,1,0
4940,B,1,1,1,1
4941,A,1,1,0,0
4942,A,1,0,0,0
4943,B,1,1,0,0
4944,A,1,1,1,0
4945,A,1,0,0,0
4946,B,1,0,0,0
4947,A,1,1,1,0
4948,B,1,1,0,0
4949,A,1,1,0,0
4950,A,1,0,0,0
4951,B,1,1,0,0
4952,B,1,1,0,0
4953,A,1,0,0,0
4954,B,1,0,0,0
4955,A,1,1,1,0
4956,A,1,1,1,0
4957,B,1,0,0,0
4958,A,1,0,0,0
4959,A,1,0,0,0
4960,B,1,1,1,0
4961,B,1,1,1,0
4962,A,1,0,0,0
4963,B,1,0,0,0
4964,B,1,1,0,0
4965,B,1,1,1,0
4966,B,1,1,1,0
4967,A,1,1,1,0
4968,A,1,1,1,0
4969,A,1,1,1,1
4970,B,1,1,1,0
4971,B,1,0,0,0
4972,B,1,1,0,0
4973,B,1,0,0,0
4974,B,1,1,1,0
4975,B,1,1,0,0
4976,B,1,1,1,0
4977,A,1,1,1,0
4978,A,1,0,0,0
4979,B,1,0,0,0
4980,B,1,1,1,0
4981,B,1,1,0,0
4982,A,1,0,0,0
4983,A,1,0,0,0
4984,B,1,1,1,0
4985,B,1,1,0,0
4986,A,1,1,1,0
4987,A,1,0,0,0
4988,A,1,1,1,0
4989,A,1,1,1,1
4990,B,1,0,0,0
4991,A,1,0,0,0
4992,A,1,0,0,0
4993,B,1,1,1,1
4994,A,1,1,1,0
4995,A,1,1,1,0
4996,A,1,0,0,0
4997,B,1,1,0,0
4998,A,1,1,1,0
4999,B,1,1,0,0
5000,B,1,0,0,0
